Season,TeamName,Tempo,RankTempo,AdjTempo,RankAdjTempo,OE,RankOE,AdjOE,RankAdjOE,DE,RankDE,AdjDE,RankAdjDE,AdjEM,RankAdjEM,seed
2010,Massachusetts,70.3324,54,68.1783,58,98.595,215,102.242,172,105.877,282,102.323,168,-0.0807156,170,
2010,McNeese St.,67.2176,184,64.9067,203,98.4271,218,98.5363,232,107.721,310,110.438,314,-11.9013,282,
2010,Memphis,66.9344,193,64.6107,218,112.634,13,114.645,21,97.1402,86,98.6554,100,15.9893,48,
2010,Mercer,70.5074,51,67.6912,68,105.952,83,107.352,92,107.724,311,110.914,318,-3.56156,207,
2010,Miami FL,67.1391,186,64.8718,207,106.317,81,112.018,39,96.9714,81,97.0437,76,14.9748,53,
2010,Miami OH,61.3402,338,59.3518,336,100.504,185,103.427,156,102.158,188,100.833,140,2.59394,146,
2010,Michigan,61.991,331,61.399,313,101.241,168,107.271,95,99.5837,137,95.3751,61,11.8961,69,
2010,Michigan St.,66.706,211,65.5206,178,108.383,48,112.268,37,95.439,47,91.9702,26,20.2975,20,5
2010,Middle Tennessee,66.1687,236,64.1902,230,101.858,154,100.025,204,96.7049,78,99.4776,116,0.547728,167,
2010,Milwaukee,66.7649,207,65.8018,161,103.005,132,104.776,141,101.921,183,101.45,153,3.32635,136,
2010,Minnesota,66.4077,225,65.3869,184,108.613,45,112.547,33,96.248,67,93.7989,42,18.7481,28,11
2010,Mississippi,70.6637,44,67.9505,65,109.739,32,113.008,28,98.6946,122,97.3706,82,15.6373,50,
2010,Mississippi St.,67.9307,146,66.1536,143,105.919,84,108.797,70,93.8832,35,92.2909,30,16.5065,46,
2010,Mississippi Valley St.,69.5107,78,66.8009,107,90.1212,322,90.991,317,104.422,254,111.833,333,-20.8417,331,
2010,Missouri,71.6595,27,68.6097,44,107.124,63,110.105,52,91.6689,15,90.4261,15,19.6787,24,10
2010,Missouri St.,64.775,280,64.0592,236,108.534,47,110.271,51,100.638,156,101.057,144,9.21464,86,
2010,Monmouth,67.1895,185,65.1758,192,94.3958,285,91.9798,306,98.7698,125,105.565,238,-13.5856,297,
2010,Montana,63.8323,304,61.6822,307,108.574,46,106.707,104,97.5412,95,98.1992,95,8.50753,91,14
2010,Montana St.,64.937,274,62.9977,277,104.051,111,103.23,159,105.564,274,104.631,220,-1.4006,190,
2010,Morehead St.,66.2974,233,63.916,244,105.749,89,104.201,149,95.568,51,97.6895,87,6.51196,109,
2010,Morgan St.,70.1771,61,68.151,59,107.806,54,105.657,127,98.5324,119,103.75,202,1.90682,151,15
2010,Mount St. Mary's,67.3761,180,65.6027,172,97.6726,234,96.3044,266,92.7241,26,97.321,80,-1.01666,183,
2010,Murray St.,67.9082,148,65.5723,177,112.056,15,108.952,68,90.0948,7,94.3666,48,14.5856,55,13
2010,Navy,72.0866,23,70.2503,20,97.8934,230,95.8869,274,103.69,233,108.7,288,-12.8128,291,
2010,Nebraska,64.8912,277,62.4004,294,101.783,155,106.582,108,100.34,149,98.5338,99,8.0483,95,
2010,Nevada,70.4304,52,68.058,62,111.348,23,112.4,35,105.729,278,102.628,177,9.77183,81,
2010,New Hampshire,64.8267,279,64.1144,233,91.3953,317,91.1237,315,96.3078,71,101.008,143,-9.88435,260,
2010,New Mexico,68.2724,130,67.1887,89,111.766,16,114.142,24,97.6778,98,96.7568,70,17.3849,39,3
2010,New Mexico St.,72.1945,22,70.1148,23,108.915,40,111.342,45,108.027,316,105.22,231,6.12172,112,12
2010,New Orleans,65.2233,264,63.2526,270,89.4402,327,88.679,332,102.011,185,105.307,235,-16.6281,315,
2010,Niagara,69.3863,79,67.6563,70,102.691,141,105.337,134,98.505,118,101.201,149,4.13631,128,
2010,Nicholls St.,63.9375,301,61.0489,318,98.2534,221,99.0747,223,109.643,328,110.236,309,-11.1618,273,
2010,NJIT,68.9076,99,66.2376,133,86.3199,341,84.2586,343,100.973,164,106.467,253,-22.2088,337,
2010,Norfolk St.,72.6573,18,70.8027,15,95.8672,266,95.7567,278,101.578,179,106.743,259,-10.9863,270,
2010,North Carolina,73.6431,12,70.0732,24,101.465,164,107.058,99,98.123,106,94.1005,45,12.9578,61,
2010,North Carolina A&T,70.0444,67,67.337,83,94.1559,290,93.5009,296,102.447,196,107.225,270,-13.7241,299,
2010,North Carolina Central,67.6512,160,66.1608,141,83.5109,344,85.507,340,105.631,275,107.858,279,-22.3514,339,
2010,North Carolina St.,66.0916,239,63.9694,242,101.475,163,106.604,107,97.1249,84,94.4286,49,12.1755,67,
2010,North Dakota,66.4258,224,63.8747,247,92.3001,311,92.367,305,108.852,320,117.258,346,-24.8914,343,
2010,North Dakota St.,68.7115,109,66.8957,103,97.2208,241,96.1483,270,101.173,171,103.811,204,-7.66283,240,
2010,North Florida,64.3057,292,62.5308,288,91.1305,318,91.2924,313,101.068,168,101.926,162,-10.6337,266,
2010,North Texas,68.7368,106,67.1128,94,104.924,96,102.939,162,100.028,145,103.298,194,-0.358811,178,15
2010,Northeastern,61.7292,334,60.3186,330,103.609,122,105.722,126,96.1591,66,94.4434,50,11.2789,73,
2010,Northern Arizona,66.7612,208,65.7345,164,98.1192,225,98.8525,227,105.67,276,103.823,205,-4.97043,220,
2010,Northern Colorado,67.8206,153,66.307,129,107.614,57,104.651,144,97.8656,103,99.5949,119,5.05635,120,
2010,Northern Illinois,69.1872,87,68.8491,38,96.2546,258,98.6609,229,102.9,211,106.168,247,-7.50685,238,
2010,Northern Iowa,59.2562,345,58.576,340,106.921,67,108.029,81,91.4167,11,89.7638,9,18.2648,31,9
2010,Northwestern,63.2175,316,62.3663,295,108.343,49,112.884,30,102.749,203,102.451,173,10.4326,79,
2010,Northwestern St.,75.2517,5,73.6392,4,97.8528,231,96.3563,265,107.541,306,110.381,313,-14.0243,301,
2010,Notre Dame,64.2794,293,62.3372,296,116.815,2,119.809,3,105.859,281,101.439,152,18.3693,30,6
2010,Oakland,70.3125,55,68.5659,46,106.79,71,107.635,90,102.102,186,103.917,209,3.71824,133,14
2010,Ohio,68.8889,100,68.1933,57,104.266,108,105.808,122,97.5162,93,98.4546,97,7.35379,100,14
2010,Ohio St.,64.7007,282,64.023,239,113.734,10,117.429,9,94.2241,40,91.9581,25,25.4713,6,2
2010,Oklahoma,68.0017,140,64.8331,210,105.154,93,109.643,62,107.69,309,102.912,181,6.7313,107,
2010,Oklahoma St.,69.147,90,66.2045,137,107.342,58,111.497,43,98.4707,117,94.9637,55,16.5333,45,7
2010,Old Dominion,63.6486,307,62.4677,291,105.817,87,107.842,85,89.6823,5,90.1999,12,17.6423,35,11
2010,Oral Roberts,67.5848,165,65.1543,193,101.739,157,101.9,180,97.4085,90,98.9111,104,2.98891,141,
2010,Oregon,67.222,183,65.2431,189,102.313,147,105.591,129,102.894,210,101.256,150,4.33442,127,
2010,Oregon St.,63.3883,314,60.2604,331,94.3668,286,98.5341,233,96.287,70,94.7992,51,3.73493,132,
2010,Pacific,61.3785,337,58.9432,338,105.693,90,105.442,131,97.4771,92,98.514,98,6.92766,104,
2010,Penn,64.9109,276,63.6304,257,95.6648,269,96.8515,259,110.242,336,111.796,332,-14.9443,308,
2010,Penn St.,62.6752,324,61.7789,305,102.583,142,107.637,89,102.849,207,100.158,128,7.47897,99,
2010,Pepperdine,66.9862,191,65.1229,195,96.4279,256,97.9111,240,111.023,339,109.678,299,-11.767,279,
2010,Pittsburgh,62.4253,326,60.3262,329,106.642,76,111.307,46,96.3626,73,92.5315,31,18.7753,27,3
2010,Portland,64.8713,278,62.7078,284,108.723,42,109.87,57,100.487,152,98.6659,101,11.2037,74,
2010,Portland St.,68.2081,133,65.5013,180,112.074,14,113.066,27,115.949,346,113.643,341,-0.577217,182,
2010,Prairie View A&M,68.5957,117,65.8671,158,87.6736,337,85.009,341,92.243,23,101.096,145,-16.0871,311,
2010,Presbyterian,65.9382,244,61.6416,309,89.2986,329,90.6688,319,110.165,334,110.956,319,-20.2873,328,
2010,Princeton,59.4463,343,57.9334,344,99.0747,205,96.9547,258,88.9926,2,92.9142,37,4.04057,129,
2010,Providence,74.1974,9,72.8378,5,110.44,27,115.818,15,110.548,337,106.667,258,9.15099,88,
2010,Purdue,66.6055,215,65.4793,181,106.707,73,110.762,48,91.6428,14,88.1665,6,22.5959,14,4
2010,Quinnipiac,69.0996,91,67.4193,80,106.487,80,102.833,164,95.2993,45,103.889,207,-1.05597,184,
2010,Radford,70.5366,49,67.5704,75,97.4127,237,95.4098,283,96.2808,69,99.917,124,-4.5072,218,
2010,Rhode Island,69.0081,94,67.0114,100,109.242,36,112.829,31,101.286,176,100.068,126,12.7605,63,
2010,Rice,67.5045,169,65.2893,187,94.2642,289,95.7567,277,103.301,224,103.907,208,-8.15035,246,
2010,Richmond,65.3771,259,62.1031,302,103.465,123,108.108,78,93.4488,30,92.8809,36,15.2274,51,7
2010,Rider,69.0876,92,66.7545,109,99.4115,198,102.63,168,102.446,195,104.025,211,-1.39527,189,
2010,Robert Morris,67.9949,142,65.7182,165,100.862,180,99.6218,214,96.3557,72,101.452,154,-1.83054,194,15
2010,Rutgers,68.5568,120,67.1206,93,98.0296,227,103.308,157,104.723,258,101.474,156,1.83436,153,
2010,Sacramento St.,68.6036,114,66.161,140,92.3112,310,93.0954,298,105.329,268,105.263,234,-12.1673,286,
2010,Sacred Heart,70.529,50,68.6591,42,101.573,159,98.5772,231,103.012,216,110.179,308,-11.6021,277,
2010,Saint Joseph's,70.5981,46,68.3861,53,96.993,250,102.006,179,105.516,272,102.346,170,-0.340109,177,
2010,Saint Louis,63.4099,313,61.4956,312,97.3592,239,99.7224,212,92.4859,24,92.0802,27,7.64224,98,
2010,Saint Mary's,67.5943,164,66.3664,128,116.162,3,116.442,13,97.6123,97,97.0364,75,19.4058,26,10
2010,Saint Peter's,65.9929,242,63.7398,254,92.3143,309,92.4659,302,89.7726,6,92.8791,35,-0.413217,180,
2010,Sam Houston St.,70.5868,47,68.6965,40,111.74,18,110.763,47,101.283,175,103.694,200,7.06873,101,14
2010,Samford,57.7585,347,55.8895,347,99.327,201,99.8072,209,107.56,307,108.943,291,-9.13545,255,
2010,San Diego,63.5383,309,61.5126,311,96.2922,257,98.417,234,103.34,225,101.619,157,-3.20164,204,
2010,San Diego St.,64.1147,296,62.9348,281,107.887,53,111.49,44,96.0161,59,94.1721,47,17.3175,40,11
2010,San Francisco,67.5292,166,65.6581,169,98.1606,222,100.457,196,106.526,292,103.089,184,-2.63256,200,
2010,San Jose St.,67.6386,161,65.5907,174,108.107,52,109.581,63,111.835,343,109.879,301,-0.298121,174,
2010,Santa Clara,67.0411,190,65.4586,182,94.0221,293,96.0717,271,104.166,248,103.097,187,-7.02542,234,
2010,Savannah St.,62.702,322,60.8423,320,88.2881,331,89.3317,327,98.2687,110,103.873,206,-14.5418,306,
2010,Seattle,79.5914,2,77.3739,2,101.049,175,100.422,198,100.036,146,100.677,137,-0.254644,173,
2010,Seton Hall,71.7881,25,69.2169,33,109.709,33,112.967,29,102.992,214,99.2067,113,13.7602,59,
2010,Siena,70.0175,69,68.3596,54,106.943,66,109.569,64,92.6837,25,95.6534,64,13.9156,58,13
2010,SIU Edwardsville,69.287,84,66.1957,138,87.3654,338,87.5812,337,109.733,329,110.968,320,-23.3872,340,
2010,SMU,63.0147,318,60.4434,325,103.947,113,106.026,118,102.957,212,103.199,190,2.82703,143,
2010,South Alabama,66.5056,218,64.2825,228,97.0427,249,95.8334,276,102.453,198,104.28,216,-8.44687,251,
2010,South Carolina,70.9681,37,68.2789,56,101.133,171,105.944,120,100.028,144,97.2218,78,8.72262,90,
2010,South Carolina St.,68.6904,110,67.6517,71,99.9483,194,96.9825,257,100.547,155,105.762,241,-8.77908,253,
2010,South Dakota,74.6368,6,72.3457,6,101.266,167,97.9328,239,98.7766,126,106.33,250,-8.39753,248,
2010,South Dakota St.,68.5005,122,66.5157,124,105.879,86,105.074,135,107.063,300,110.07,305,-4.996,221,
2010,South Florida,64.9344,275,63.2455,271,103.421,124,108.141,77,101.084,169,96.83,72,11.3107,72,
2010,Southeast Missouri St.,68.041,138,66.1618,139,90.3018,319,90.2188,321,105.399,271,106.517,255,-16.2985,313,
2010,Southeastern Louisiana,68.3793,128,66.155,142,102.899,136,100.449,197,99.6128,139,103.655,199,-3.20679,205,
2010,Southern,70.272,59,68.1346,60,84.4793,343,83.1804,344,102.437,194,110.354,312,-27.1733,345,
2010,Southern Illinois,66.354,230,65.8492,159,103.823,118,105.506,130,100.975,165,100.727,138,4.77936,122,
2010,Southern Miss,62.5241,325,60.6941,323,100.604,181,103.679,151,95.9196,57,95.3692,60,8.31014,94,
2010,Southern Utah,67.9461,143,65.8467,160,89.8498,324,89.5157,325,108.065,317,108.826,289,-19.3102,322,
2010,St. Bonaventure,68.8654,101,66.2854,132,101.42,165,105.854,121,102.404,192,102.375,171,3.4789,134,
2010,St. Francis NY,64.967,272,63.3491,266,91.8095,315,89.2714,328,98.2376,108,105.25,233,-15.979,310,
2010,St. Francis PA,65.1883,266,63.3129,267,95.483,271,94.9432,286,106.698,294,111.535,330,-16.5916,314,
2010,St. John's,65.6896,254,63.8149,251,100.964,177,105.769,124,98.4456,115,93.6272,41,12.1417,68,
2010,Stanford,67.8057,154,65.9408,152,101.623,158,106.1,116,102.41,193,99.0974,109,7.00307,103,
2010,Stephen F. Austin,61.4257,335,58.3066,342,104.775,99,102.472,169,96.6017,77,101.144,146,1.32797,159,
2010,Stetson,66.8125,204,65.5847,175,87.9807,332,89.957,322,108.936,322,110.974,321,-21.017,333,
2010,Stony Brook,66.46,222,64.659,217,103,133,101.797,183,96.2487,68,103.004,182,-1.20729,185,
2010,Syracuse,71.3527,31,68.6909,41,114.239,7,118.167,7,94.217,39,90.5783,17,27.5886,3,1
2010,TCU,65.252,263,62.6773,285,100.95,178,105.042,136,107.263,301,105.226,232,-0.184256,172,
2010,Temple,62.1747,329,59.9751,333,103.886,116,107.306,93,89.1959,4,86.2797,2,21.0266,17,5
2010,Tennessee,70.7526,42,67.6684,69,103.24,127,106.604,106,91.8969,19,89.2115,7,17.3928,38,6
2010,Tennessee Martin,71.0306,36,69.4068,28,89.4267,328,89.7204,324,109.071,323,111.135,322,-21.4142,334,
2010,Tennessee St.,68.8396,102,66.7732,108,96.1102,262,97.2537,252,106.014,284,106.859,263,-9.60516,258,
2010,Tennessee Tech,68.3481,129,66.2228,136,103.374,125,104.262,147,112.87,344,113.536,340,-9.27336,257,
2010,Texas,74.2328,8,71.1683,12,108.636,44,113.444,26,93.5525,31,92.8117,33,20.6323,18,8
2010,Texas A&M,66.4978,220,64.0152,240,107.13,62,112.093,38,97.1712,87,91.9447,24,20.1487,21,5
2010,Texas A&M Corpus Chris,67.6237,162,64.3381,225,98.7848,209,98.9214,226,97.7919,101,99.0408,108,-0.119448,171,
2010,Texas Pan American,68.1687,134,65.9285,154,89.0114,330,89.0711,329,104.238,251,107.588,276,-18.5165,319,
2010,Texas Southern,69.2531,86,66.0371,148,95.1949,277,92.7699,301,95.6865,54,103.733,201,-10.9631,269,
2010,Texas St.,76.2252,3,74.5027,3,97.3606,238,98.0458,238,102.269,190,104.369,219,-6.32364,230,
2010,Texas Tech,73.0613,15,70.6158,16,102.82,140,108.077,80,102.816,206,98.3316,96,9.74511,82,
2010,The Citadel,60.0858,342,59.059,337,100.547,183,99.6685,213,101.222,174,102.191,165,-2.52204,199,
2010,Toledo,61.769,333,60.1525,332,86.8674,339,88.2951,335,108.931,321,108.056,281,-19.7609,326,
2010,Towson,68.7525,105,67.4053,82,98.7916,208,102.179,174,110.028,332,110.072,306,-7.89305,243,
2010,Troy,67.4983,170,65.6368,171,105.771,88,104.754,142,105.558,273,105.15,230,-0.396498,179,
2010,Tulane,66.3549,229,65.0316,199,93.066,303,94.8436,287,100.514,153,100.075,127,-5.23111,222,
2010,Tulsa,67.472,175,65.6384,170,105.603,91,107.271,94,97.2633,89,97.2309,79,10.0403,80,
2010,UAB,65.1123,270,63.6938,256,102.355,146,104.69,143,93.0671,29,92.2573,28,12.433,64,
2010,UC Davis,68.6325,113,66.0135,149,99.2509,204,100.627,195,103.993,243,106.257,248,-5.63056,224,
2010,UC Irvine,65.294,260,62.9977,276,101.521,161,100.721,194,106.997,298,109.133,295,-8.4123,249,
2010,UC Riverside,62.4119,327,60.4334,326,97.1441,243,97.761,242,101.98,184,104.037,212,-6.27564,229,
2010,UC Santa Barbara,67.4269,179,66.0756,147,99.8584,196,100.038,203,97.4716,91,97.6604,86,2.37748,149,15
2010,UCF,65.2586,262,62.9608,279,99.8868,195,102.394,170,103.096,220,101.719,160,0.67482,165,
2010,UCLA,65.521,257,63.8797,246,101.08,173,106.085,117,103.573,229,100.283,131,5.8018,115,
2010,UMBC,66.8244,201,65.7874,162,93.99,294,95.0826,285,109.531,327,114.496,344,-19.413,324,
2010,UMKC,66.8094,205,64.5742,220,98.6343,213,97.8779,241,107.917,313,111.444,326,-13.5665,296,
2010,UNC Asheville,73.654,11,70.3812,18,96.0673,263,96.9853,256,104.916,263,108.09,283,-11.105,271,
2010,UNC Greensboro,68.1121,137,66.2362,134,93.3204,299,95.5703,281,105.11,265,104.642,222,-9.07158,254,
2010,UNC Wilmington,69.2685,85,67.4074,81,95.3511,276,98.3701,236,103.006,215,102.274,167,-3.90384,211,
2010,UNLV,67.4894,172,65.9121,156,107.214,61,109.859,59,94.0021,36,92.6156,32,17.2431,41,8
2010,USC,63.49,312,61.7637,306,92.9658,306,96.5881,262,89.1338,3,85.6509,1,10.9371,76,
2010,USC Upstate,66.495,221,64.6757,216,89.9221,323,91.5267,312,101.572,178,103.227,191,-11.7007,278,
2010,UT Arlington,72.9146,16,70.5071,17,97.7703,232,95.4281,282,99.9032,142,103.242,193,-7.81401,241,
2010,Utah,66.0894,240,64.4095,223,100.061,191,102.836,163,99.2849,131,97.4227,83,5.41305,117,
2010,Utah St.,62.6968,323,59.4224,335,117.043,1,116.361,14,95.6534,53,95.0722,59,21.2893,16,12
2010,Utah Valley,65.1292,269,60.6498,324,93.0162,304,89.4433,326,101.844,182,109.009,293,-19.566,325,
2010,UTEP,70.1326,63,67.4737,79,106.576,78,107.504,91,90.3511,8,89.9248,11,17.5793,36,12
2010,UTSA,65.0692,271,62.4626,292,104.894,97,103.475,155,101.644,180,105.599,239,-2.12325,197,
2010,Valparaiso,67.7336,158,66.646,116,106.599,77,109.969,54,111.481,340,111.448,327,-1.4789,192,
2010,Vanderbilt,70.6732,43,68.4945,48,109.144,37,113.609,25,98.7092,123,96.0838,66,17.5253,37,4
2010,VCU,68.0117,139,67.336,84,110.306,28,111.912,40,96.1195,64,97.9479,91,13.9641,57,
2010,Vermont,67.4622,176,65.8979,157,104.818,98,103.697,150,94.7835,44,100.573,135,3.12414,138,16
2010,Villanova,72.4906,20,71.172,11,113.54,11,118.572,5,100.342,150,95.5965,63,22.9755,12,2
2010,Virginia,63.6259,308,61.2514,317,102.29,148,107.661,88,99.1416,129,96.7746,71,10.8867,77,
2010,Virginia Tech,68.961,97,67.5874,74,103.218,128,107.915,84,91.894,18,91.2568,20,16.6585,43,
2010,VMI,84.9602,1,83.0001,1,101.147,170,102.319,171,114.437,345,119.885,347,-17.5659,317,
2010,Wagner,67.2572,181,65.3294,186,89.7714,325,88.649,333,103.233,223,110.906,317,-22.2572,338,
2010,Wake Forest,70.944,39,68.4678,50,100.586,182,106.69,105,94.4855,43,91.7943,23,14.8954,54,9
2010,Washington,73.2787,14,71.3389,10,108.203,50,111.513,42,95.544,50,93.6021,39,17.9107,33,11
2010,Washington St.,66.8406,199,65.6699,167,105.008,95,108.006,82,103.833,238,101.987,164,6.01867,113,
2010,Weber St.,68.5973,116,66.955,102,110.028,31,109.665,61,102.717,202,101.952,163,7.71332,97,
2010,West Virginia,64.066,297,62.3139,297,111.763,17,117.329,10,97.5829,96,91.5966,22,25.7322,4,2
2010,Western Carolina,70.0875,65,68.5058,47,103.899,115,104.273,145,100.908,162,103.366,195,0.906875,164,
2010,Western Illinois,62.1854,328,60.3716,328,91.5984,316,91.0745,316,98.4571,116,101.628,158,-10.553,265,
2010,Western Kentucky,66.1861,235,64.0681,235,105.886,85,105.601,128,99.5113,135,101.168,147,4.43341,126,
2010,Western Michigan,66.2191,234,65.596,173,104.225,109,106.329,109,101.178,172,103.424,196,2.90557,142,
2010,Wichita St.,64.5178,287,64.0795,234,106.838,69,108.648,72,95.8933,56,96.2967,68,12.3515,65,
2010,William & Mary,61.3789,336,59.5062,334,105.544,92,109.774,60,103.548,227,103.089,185,6.6843,108,
2010,Winston Salem St.,68.4975,123,65.9857,150,86.0105,342,86.5828,339,103.633,231,107.106,267,-20.5232,330,
2010,Winthrop,66.9038,196,63.9135,245,92.626,308,90.8904,318,91.6796,16,95.0021,57,-4.11173,214,16
2010,Wisconsin,60.1085,341,58.6587,339,111.356,22,115.399,18,92.7586,28,89.8348,10,25.564,5,4
2010,Wofford,65.8847,247,63.1377,274,104.328,106,104.267,146,93.6055,32,94.8414,52,9.42513,83,13
2010,Wright St.,63.1554,317,61.351,314,106.764,72,107.825,86,96.1119,63,96.3973,69,11.4274,71,
2010,Wyoming,70.8957,40,69.685,26,94.0941,291,97.2988,251,105.336,269,104.317,217,-7.01805,233,
2010,Xavier,70.633,45,68.8639,37,110.624,26,114.769,20,95.6034,52,94.9437,54,19.8256,23,6
2010,Yale,67.4823,174,65.9333,153,97.1432,244,95.7065,279,102.448,197,106.348,251,-10.6414,267,
2010,Youngstown St.,67.5055,167,66.6781,112,96.8256,251,98.6538,230,105.684,277,105.462,236,-6.80804,232,
2011,Air Force,62.5159,322,61.2714,328,102.031,158,105.717,107,103.102,207,101.138,130,4.57898,117,
2011,Akron,66.658,184,66.2222,147,103.175,132,103.29,161,97.6911,81,99.533,106,3.75741,125,15
2011,Alabama,65.6639,230,63.8506,260,100.679,193,103.651,148,89.9998,6,91.2692,13,12.3817,61,
2011,Alabama A&M,71.2373,27,70.1295,25,87.9417,335,86.2111,339,93.109,18,102.981,179,-16.7695,324,
2011,Alabama St.,66.1276,203,63.859,259,92.1392,317,92.3675,311,96.6248,59,105.437,238,-13.0699,302,16
2011,Albany,60.9852,340,60.3227,333,101.211,183,100.971,203,102.814,201,107.795,275,-6.82393,243,
2011,Alcorn St.,77.7361,1,76.097,1,84.4331,343,85.559,342,103.267,212,110.81,316,-25.251,341,
2011,American,62.0895,328,60.7173,331,104.721,98,103.44,158,100.925,155,103.946,204,-0.505234,173,
2011,Appalachian St.,67.8474,121,66.4558,127,104.961,93,103.768,145,107.982,309,108.47,285,-4.70139,217,
2011,Arizona,67.0341,171,65.5658,176,112.742,15,115.936,14,98.916,103,97.0522,67,18.8834,24,5
2011,Arizona St.,64.5265,269,62.9875,296,98.412,232,103.482,156,103.499,219,100.457,122,3.0256,130,
2011,Arkansas,68.084,110,66.396,133,102.036,157,105.369,112,97.3692,74,100.3,119,5.06969,111,
2011,Arkansas Little Rock,64.7645,263,64.4828,237,101.781,167,100.167,217,103.354,216,104.657,221,-4.48952,215,16
2011,Arkansas Pine Bluff,68.4184,89,66.1804,149,86.3016,340,88.2123,334,103.278,214,110.434,310,-22.2218,338,
2011,Arkansas St.,65.1649,250,64.5389,236,100.97,189,100.277,214,101.059,160,102.945,176,-2.66803,193,
2011,Army,68.3754,92,67.2642,86,99.4416,214,98.8434,240,105.27,265,109.164,299,-10.3202,276,
2011,Auburn,65.4324,242,64.8293,227,93.2209,305,96.013,278,100.739,149,102.039,157,-6.02615,236,
2011,Austin Peay,68.1815,103,66.9041,102,102.581,144,102.194,178,97.0762,68,99.9312,113,2.26245,147,
2011,Ball St.,64.9475,256,64.0049,256,102.57,146,102.36,174,98.6024,100,102.61,170,-0.24985,168,
2011,Baylor,67.1897,163,65.3086,193,103.49,122,106.531,96,96.1562,52,97.2359,68,9.29515,79,
2011,Belmont,69.7082,43,68.7655,43,114.765,9,112.236,36,88.0346,2,93.268,29,18.9677,23,13
2011,Bethune Cookman,62.2957,325,61.3427,327,100.831,191,99.1894,235,104.873,259,111.059,321,-11.8697,291,
2011,Binghamton,61.5187,334,61.9969,320,96.163,274,96.9604,269,110.316,332,112.777,336,-15.8164,315,
2011,Boise St.,67.9068,118,67.4333,76,106.36,72,107.558,88,97.2179,70,98.1973,83,9.36041,78,
2011,Boston College,64.3191,279,63.0239,293,111.292,22,116.394,13,107.219,294,104.544,218,11.8497,67,
2011,Boston University,63.0458,314,63.0646,291,103.323,126,102.907,166,99.6121,117,103.292,186,-0.385171,170,16
2011,Bowling Green,65.8165,224,64.5415,235,95.7177,281,96.8054,272,101.625,181,103.794,199,-6.98822,245,
2011,Bradley,66.0982,206,66.1446,151,97.96,244,100.115,221,103.132,208,103.6,193,-3.48477,201,
2011,Brown,69.1078,68,68.4193,51,101.923,161,102.188,179,106.453,285,108.553,288,-6.36482,237,
2011,Bryant,67.1437,168,65.1317,204,98.2362,235,99.7982,226,112.766,339,113.56,339,-13.762,305,
2011,Bucknell,66.3444,194,65.0026,217,106.365,71,105.356,114,95.4503,44,97.7759,79,7.57974,85,14
2011,Buffalo,67.2141,160,66.0653,153,105.143,90,104.545,127,96.3744,55,99.7813,111,4.76358,113,
2011,Butler,65.4927,241,63.7754,265,109.473,41,112.272,34,97.9504,84,97.278,69,14.9935,44,8
2011,BYU,71.5867,24,70.3423,20,112.665,16,117.73,8,94.6423,34,94.2638,38,23.4657,11,3
2011,Cal Poly,61.491,336,59.9981,336,96.9766,263,97.2646,265,96.1216,51,97.0296,66,0.234938,164,
2011,Cal St. Bakersfield,70.0399,41,67.7289,68,96.4529,271,96.5832,274,109.691,327,110.683,315,-14.1002,307,
2011,Cal St. Fullerton,68.7499,77,67.8951,61,103.167,133,104.216,134,109.933,328,112.382,330,-8.1658,256,
2011,Cal St. Northridge,69.2783,61,68.1058,56,99.0709,223,100.148,220,104.282,247,104.922,228,-4.77403,219,
2011,California,68.6732,80,67.858,64,103.199,130,109.448,63,102.03,189,98.4542,87,10.9938,69,
2011,Campbell,65.9998,216,64.4485,238,98.1346,241,96.9465,270,101.777,186,104.899,227,-7.95245,253,
2011,Canisius,67.475,140,65.123,205,101.557,172,102.354,175,100.004,131,103.571,192,-1.21718,181,
2011,Centenary,70.7312,34,69.1003,39,83.0406,344,83.1743,344,114.52,341,112.422,331,-29.2473,344,
2011,Central Arkansas,71.9169,20,70.0752,27,91.5486,321,89.8379,330,110.246,331,111.706,325,-21.8676,335,
2011,Central Connecticut,67.8878,119,66.4243,130,101.747,168,100.157,218,95.7321,46,99.3391,101,0.818341,157,
2011,Central Michigan,64.9031,259,63.5017,274,90.2398,324,91.0585,323,98.7337,102,101.208,131,-10.1496,274,
2011,Charleston Southern,67.401,147,66.2472,145,102.09,156,102.17,180,102.61,196,106.524,254,-4.35416,211,
2011,Charlotte,65.5191,239,64.0794,251,97.5025,253,100.79,206,104.191,244,104.703,223,-3.91332,206,
2011,Chattanooga,69.9945,42,68.4926,48,97.9212,245,98.242,250,107.254,296,107.907,276,-9.66535,270,
2011,Chicago St.,74.4821,7,70.5478,19,86.4257,338,88.9963,331,116.506,345,117.7,344,-28.7032,343,
2011,Cincinnati,64.011,292,63.2667,283,106.907,61,109.822,58,92.4169,14,90.218,9,19.6039,19,6
2011,Clemson,65.5855,236,64.0185,255,103.467,124,107.856,84,92.0852,12,90.4152,10,17.4409,29,12
2011,Cleveland St.,66.098,208,65.5366,178,107.05,57,109.428,64,97.3222,73,97.5616,75,11.8662,66,
2011,Coastal Carolina,67.6989,130,66.2508,144,107.348,55,104.832,124,95.0632,37,99.4205,104,5.41117,106,
2011,Colgate,67.6415,133,66.3559,140,94.9022,290,96.5603,275,110.554,334,111.726,326,-15.1656,314,
